StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,DSGVO,gender,age,edu,jobstatus,jobstatus_8_TEXT,urban,Hotline,EZKV_1,EZKV_2,EZKV_3,EZKV_4,EZKV_5,EZKV_6,BundID,PP_1,PP_2,PP_3,PP_4,PP_5,PP_6,HDS,AD_1,AD_2,AD_3,PD_1,PD_2,PD_3,ATI_1,ATI_2,ATI_3,ATI_4,TIA_1,TIA_2,TIA_3,ICTSC_1,ICTSC_2,ICTSC_3,ICTSC_4,ICTSC_5,ICTSC_6,ICTSC_7,ICTSC_8,ICTSC_9,ICTSC_10,ICTSC_11,ICTSC_12,ICTSC_13,ICTSC_14,ICTSC_15,ICTSC_16,ICTSC_17,ICTSC_18,TP_1,TP_2,TP_3,TP_4,TP_5,TP_6,TP_7,TP_8,TP_9,IO_1,IO_2,IO_3,IO_4,GAAIS_1,GAAIS_2,GAAIS_3,GAAIS_4,GAAIS_5,Q21_1,Q21_2,Q21_3,Q23_1,Q23_2,Q23_3,Q22_1,Q22_2,Q22_3,Q24_1,Q24_2,Q24_3,Abschluss,Q30,studID,StudID
2026-01-05 18:51:32,2026-01-05 19:04:05,0,79.248.209.134,100,753,1,2026-01-05 19:04:06,R_2elYGN0S3nGMnDD,,,,,51.1414,6.2756,anonymous,DE,1,2,61,5,7,,1,2,3,2,2,2,1,5,2,2,2,2,2,2,1,1,2,4,3,5,6,6,2,2,3,4,6,2,2,5,4,4,4,4,5,4,3,3,2,2,2,1,1,2,2,1,1,3,3,3,3,3,5,3,5,5,2,1,1,1,2,3,4,4,4,4,4,4,44,44,44,3,3,3,3,3,3,3,,,1A
2026-01-05 18:53:33,2026-01-05 19:22:53,0,84.140.69.61,100,1760,1,2026-01-05 19:22:54,R_27eWGamiP1q2Vo1,,,,,51.0803,6.3118,anonymous,DE,1,2,89,2,6,,2,2,2,5,1,5,6,4,3,2,2,2,2,1,1,1,1,1,1,2,1,6,2,3,4,5,6,1,3,1,1,2,2,1,1,3,2,2,1,1,1,1,1,1,1,1,1,4,5,5,6,6,6,2,2,1,1,1,6,1,4,2,3,5,4,5,4,4,44,45,51,2,1,1,3,3,2,2,,,1A
2026-01-05 19:24:20,2026-01-05 19:34:31,0,81.205.198.79,100,610,1,2026-01-05 19:34:32,R_8QMbsdms3ECsJPr,,,,,52.4091,4.8896,anonymous,DE,1,2,27,5,8,"Arbeitssuchend ",3,1,3,3,1,3,4,4,4,2,2,2,2,2,2,2,6,5,6,3,2,4,3,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,4,4,4,5,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,4,3,3,4,4,5,5,5,47,47,47,3,3,3,3,3,3,4,"ich glaube das ki kurzfristig dazu führt dass menschen ihren job verlieren, da unternehmen die rolle von ki überschätzen und das es langfristig eher ein gegenseitiges profitieren wird. ",,1A
2026-01-05 19:27:20,2026-01-05 19:46:50,0,91.23.156.118,100,1169,1,2026-01-05 19:46:51,R_2IXdB9dSdAJU9zz,,,,,51.1621,6.7514,anonymous,DE,1,2,43,4,2,,2,1,3,3,5,2,5,3,1,2,2,2,2,2,2,3,6,6,6,2,3,6,6,5,1,2,4,5,4,6,5,5,6,6,5,5,5,5,4,5,5,4,5,3,4,4,3,1,1,1,1,2,1,5,5,5,2,4,1,4,2,3,1,5,3,5,5,6,47,47,47,5,5,5,4,5,5,6,,,3F
2026-01-05 19:51:08,2026-01-05 20:07:53,0,176.1.234.32,100,1004,1,2026-01-05 20:07:54,R_2q1VPhbz9yDKiXC,,,,,51.2187,6.7924,anonymous,DE,1,2,58,4,2,,3,2,3,4,3,3,3,4,3,2,2,1,1,1,2,2,3,1,1,5,5,6,2,1,5,5,5,2,2,2,2,2,2,3,3,3,3,4,3,3,3,2,2,2,2,2,3,4,4,4,6,6,6,2,3,3,1,1,5,1,5,3,4,3,5,4,4,4,45,45,44,2,2,2,4,4,4,4,,,2C
2026-01-05 19:54:12,2026-01-05 20:28:26,0,62.158.108.151,100,2053,1,2026-01-05 20:28:27,R_8mNDj9NrwvNY2Ih,,,,,50.8675,6.1006,anonymous,DE,1,1,18,3,8,Schüler/Abiturient,2,3,3,4,3,4,5,3,3,2,2,2,2,2,2,1,5,3,3,4,3,5,3,4,3,3,4,3,4,5,5,5,4,5,5,4,4,5,4,4,5,4,4,3,4,4,4,2,2,2,3,3,3,4,4,4,4,2,2,4,2,4,3,4,5,5,5,5,45,47,45,4,3,3,5,5,4,5,,,1A
2026-01-05 20:20:37,2026-01-05 20:34:32,0,62.158.100.148,100,835,1,2026-01-05 20:34:33,R_8vk13lqCSh1yvoE,,,,,50.7932,6.095,anonymous,DE,1,2,57,4,2,,2,3,1,3,3,2,4,4,3,1,2,1,1,1,1,3,3,4,5,2,2,3,2,2,4,4,4,4,4,3,4,4,4,4,4,3,3,3,2,2,2,1,1,1,1,1,1,3,2,3,4,3,4,4,4,4,3,1,4,2,2,4,2,5,3,4,4,4,47,47,47,3,3,3,5,5,4,5,,,1A
2026-01-05 20:25:35,2026-01-05 20:40:46,0,104.28.54.42,100,911,1,2026-01-05 20:40:47,R_8o0GgzgsYxRZZeA,,,,,50.9301,6.9544,anonymous,DE,1,1,60,5,2,,1,1,3,2,1,1,3,6,3,1,2,2,2,2,1,3,2,1,3,4,5,5,3,4,2,2,2,3,3,3,4,3,2,4,4,4,4,2,1,3,3,3,4,4,1,1,1,4,4,3,5,5,6,3,2,2,1,1,4,1,4,2,5,2,5,4,4,4,51,51,51,1,1,1,1,1,1,2,,,1B
2026-01-05 21:02:10,2026-01-05 21:15:17,0,80.141.190.201,100,786,1,2026-01-05 21:15:17,R_8oD8fuUquJlAb5v,,,,,50.7599,6.0953,anonymous,DE,1,2,57,4,2,,3,1,3,4,4,5,5,3,1,2,2,2,1,1,2,4,5,3,2,1,2,5,3,5,5,3,3,4,4,6,6,6,5,5,5,4,4,5,2,4,2,4,4,3,2,3,2,3,2,2,5,4,4,4,4,5,4,5,3,4,3,3,3,4,4,4,4,4,45,45,45,2,3,3,4,4,4,4,"Ich finde, KI ist Fluch und Segen zugleich.",,1A
2026-01-05 22:00:47,2026-01-05 22:01:07,0,80.187.120.72,100,20,1,2026-01-05 22:01:07,R_2FL0g72Atl9qXlE,,,,,50.7264,7.1167,anonymous,DE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D
2026-01-05 22:03:43,2026-01-05 22:03:55,0,80.130.57.139,100,11,1,2026-01-05 22:03:55,R_2WBfBVdUOdO5nW8,,,,,50.8796,6.1616,anonymous,DE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D
2026-01-05 21:59:29,2026-01-05 22:04:54,0,87.151.6.235,100,325,1,2026-01-05 22:04:54,R_81gYw0F4YQUPtx3,,,,,50.8693,6.8728,anonymous,DE,1,2,29,5,2,,2,1,3,3,3,3,3,6,4,2,2,2,2,2,2,1,4,4,1,5,5,5,5,5,2,2,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,1,2,1,3,3,4,5,4,6,3,5,5,3,5,3,5,2,2,2,51,51,51,2,2,2,2,2,2,2,,,2D
2026-01-05 22:01:32,2026-01-05 22:09:20,0,213.196.212.24,100,468,1,2026-01-05 22:09:21,R_8tx9iCvGT3XIdlB,,,,,50.948,6.9366,anonymous,DE,1,2,26,3,2,,1,1,4,4,1,3,4,5,2,2,2,2,2,2,2,3,5,6,6,2,2,4,4,6,4,6,4,4,4,6,6,6,6,6,6,6,5,6,4,6,6,4,4,3,4,4,5,1,2,1,1,3,3,5,6,6,2,4,2,4,2,3,3,4,4,5,5,5,47,47,47,5,5,5,5,5,5,4,,,2D
2026-01-05 22:09:02,2026-01-05 22:12:44,0,79.220.201.195,100,222,1,2026-01-05 22:12:45,R_2yXnGN2nSd9MQdH,,,,,50.5519,6.2405,anonymous,DE,1,1,23,4,1,,1,2,5,5,5,4,5,4,1,2,2,2,2,2,2,3,4,4,4,2,2,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,3,3,4,4,4,4,4,4,4,4,4,2,3,3,4,4,4,4,4,45,45,45,5,5,4,5,4,4,5,,,2A
2026-01-05 22:03:05,2026-01-05 22:17:01,0,178.200.158.135,100,836,1,2026-01-05 22:17:02,R_8Ere3avLP5ilyVz,,,,,50.7298,6.2061,anonymous,DE,1,2,34,4,2,,2,1,3,3,4,4,4,4,1,2,2,2,2,2,2,1,5,3,4,3,3,4,2,2,5,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,,,,,3,2,1,2,3,,,,,,,,,,,,,,,,2D
2026-01-05 22:20:57,2026-01-05 22:21:24,0,89.0.48.15,100,27,1,2026-01-05 22:21:25,R_2kGw84zZTrSL1yM,,,,,50.9218,6.947,anonymous,DE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D
2026-01-05 21:58:53,2026-01-05 22:43:01,0,172.225.184.164,100,2647,1,2026-01-05 22:43:01,R_2uWB640OxD29jUY,,,,,50.9301,6.9544,anonymous,DE,1,2,24,4,2,,2,1,1,4,1,4,4,5,4,2,2,2,2,2,2,2,5,5,5,3,3,4,2,1,5,5,5,4,4,5,5,5,5,5,5,4,4,5,3,4,4,4,4,4,4,4,5,4,3,2,4,3,3,4,4,5,2,2,2,2,4,3,4,4,4,4,4,4,45,45,45,4,4,4,4,4,4,4,,,2D
2026-01-05 22:46:26,2026-01-05 23:01:25,0,80.187.122.82,100,899,1,2026-01-05 23:01:26,R_8zCsfbxy51x7JYs,,,,,50.7264,7.1167,anonymous,DE,1,2,28,5,2,,1,1,3,4,3,4,4,6,4,2,2,2,2,1,2,4,4,2,4,4,5,6,1,3,4,4,6,3,4,4,4,4,4,4,4,3,4,4,1,4,2,3,4,4,3,3,3,3,2,3,4,4,5,4,4,,1,1,4,1,2,4,3,4,6,4,4,4,45,44,45,3,3,4,3,3,3,3,,,2D
2026-01-06 01:51:53,2026-01-06 02:11:52,0,78.35.235.179,100,1198,1,2026-01-06 02:11:52,R_2Y0AI0vhHTEHEGZ,,,,,50.9558,7.0093,anonymous,DE,1,1,57,5,2,,2,2,3,4,5,4,5,3,1,2,2,2,1,1,1,2,5,5,5,4,4,5,4,4,3,4,5,3,,5,4,4,5,5,3,4,4,4,3,4,4,2,2,3,3,3,3,2,2,2,3,3,3,3,5,4,3,3,4,3,3,3,4,4,3,5,5,5,47,47,47,1,1,2,5,4,4,5,,,2D
2026-01-06 06:09:43,2026-01-06 06:25:31,0,88.77.190.171,100,947,1,2026-01-06 06:25:32,R_8XmmKYH5IJ6d9LP,,,,,51.6028,7.7628,anonymous,DE,1,2,42,5,2,,2,1,2,2,2,2,4,6,3,2,2,2,2,1,2,4,4,4,4,4,4,4,2,2,5,4,4,3,4,4,4,4,4,4,4,3,3,4,2,4,2,2,4,3,2,3,3,3,3,3,3,3,3,4,4,5,1,1,3,2,2,4,1,5,1,5,5,5,47,47,47,5,5,5,5,5,5,6,,,2D
2026-01-06 06:20:30,2026-01-06 06:35:00,0,172.225.195.5,100,870,1,2026-01-06 06:35:00,R_2bZa05HfZcBTnsq,,,,,50.9301,6.9544,anonymous,DE,1,2,52,4,2,,2,1,2,2,2,4,4,5,3,2,2,1,2,2,2,2,5,6,6,4,3,4,1,2,6,5,4,4,4,4,4,3,3,4,4,3,3,4,3,3,2,2,4,5,3,3,4,3,2,2,2,2,5,4,4,5,1,1,6,1,3,4,4,4,4,5,5,5,51,51,51,5,5,5,5,5,5,5,,,2D
2026-01-06 06:41:23,2026-01-06 06:57:17,0,95.222.9.5,100,954,1,2026-01-06 06:57:18,R_8QWO7mx96Nirsci,,,,,50.9214,6.3637,anonymous,DE,1,2,37,4,2,,1,1,4,4,3,4,5,3,1,2,2,2,2,1,2,4,5,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,3,4,3,3,3,1,2,2,2,3,4,4,5,5,3,3,3,3,3,3,4,4,4,6,6,6,48,48,48,4,4,4,4,4,4,4,,,2D
2026-01-06 07:21:31,2026-01-06 07:30:33,0,92.208.188.246,100,541,1,2026-01-06 07:30:33,R_838SknUt1qDIQkN,,,,,51.2187,6.7924,anonymous,DE,1,2,54,5,5,,2,1,3,4,4,3,1,6,1,1,1,2,1,1,1,5,6,,4,3,,3,5,,4,,4,,5,5,,4,,5,,5,,5,,4,,4,,4,,5,4,3,,2,,3,,4,,6,4,3,3,4,2,4,2,4,3,5,5,4,48,48,48,5,5,,5,5,4,5,,,2D
2026-01-06 07:21:09,2026-01-06 07:32:28,0,94.31.69.134,100,679,1,2026-01-06 07:32:29,R_8dMzoMrnOcKVOMU,,,,,51.0987,6.1589,anonymous,DE,1,2,54,3,2,,2,1,2,2,1,3,4,3,2,2,2,2,2,2,2,1,5,6,6,3,4,5,6,6,4,4,3,4,4,5,5,5,4,4,3,3,3,5,4,4,4,2,3,4,5,5,5,2,2,2,2,2,2,5,5,6,4,3,2,4,3,4,2,5,2,5,5,5,45,45,45,4,4,4,4,4,4,5,,,2D
2026-01-06 07:32:32,2026-01-06 07:38:20,0,176.6.90.237,100,348,1,2026-01-06 07:38:21,R_2d2e0A1FmFjNq6J,,,,,51.1924,6.4362,anonymous,DE,1,2,32,5,2,,2,1,3,4,2,3,6,4,3,2,2,2,2,1,2,3,6,6,6,2,3,4,5,5,5,2,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,4,3,3,3,3,3,4,4,4,5,5,5,5,5,2,2,2,4,3,6,6,5,47,47,47,2,2,2,4,4,4,6,,,2D
2026-01-06 07:45:49,2026-01-06 07:54:22,0,79.224.66.72,100,512,1,2026-01-06 07:54:23,R_2zI9ziygwMza8e5,,,,,50.8796,6.1616,anonymous,DE,1,2,41,3,2,,2,1,2,5,2,3,5,3,2,2,2,2,2,2,2,4,6,6,6,1,1,2,4,4,6,4,1,4,4,4,4,4,4,4,4,5,5,4,2,4,3,4,4,4,4,4,4,2,2,2,2,2,4,4,4,4,3,4,2,3,3,2,3,4,2,2,2,2,51,51,51,2,2,2,3,4,4,4,,,2D
2026-01-06 07:53:54,2026-01-06 08:05:51,0,78.34.253.242,100,716,1,2026-01-06 08:05:51,R_21bTYlNXHPkK6qY,,,,,50.9124,6.9108,anonymous,DE,1,2,62,5,5,,1,1,2,4,1,3,5,4,3,1,2,2,1,1,1,2,5,3,4,2,3,4,1,1,6,6,4,2,3,3,3,3,4,3,4,3,3,2,1,2,1,1,1,2,1,1,1,5,6,5,5,4,3,3,5,5,1,2,5,1,4,2,3,4,4,5,5,5,47,47,47,5,5,3,4,4,4,5,,,2D
2026-01-06 07:59:59,2026-01-06 08:10:52,0,84.182.228.87,100,653,1,2026-01-06 08:10:53,R_2TsJ01JNAwATcGC,,,,,50.7599,6.0953,anonymous,DE,1,2,29,5,1,,3,1,3,4,4,4,6,3,1,2,2,1,1,2,2,4,4,4,3,4,4,5,3,2,5,5,4,2,2,4,4,3,5,5,6,6,6,5,3,5,5,3,3,3,4,3,4,4,2,2,5,6,6,3,4,2,2,1,5,1,4,2,2,4,3,4,5,5,45,45,47,1,2,2,1,2,2,3,,,4C
2026-01-06 07:59:41,2026-01-06 08:12:31,0,80.141.5.162,100,770,1,2026-01-06 08:12:31,R_8DYYdeuO2Khh1ZC,,,,,50.8198,6.1426,anonymous,DE,1,2,59,5,1,,2,1,1,1,3,3,4,5,2,2,2,2,2,2,2,2,5,4,5,4,4,5,3,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,2,5,2,5,5,5,3,3,5,2,2,2,2,2,2,5,4,5,5,4,2,5,2,4,2,5,6,5,5,5,47,47,47,5,5,5,5,5,5,5,,,2D
2026-01-06 08:19:45,2026-01-06 08:31:03,0,195.37.173.181,100,678,1,2026-01-06 08:31:04,R_8Qvkrpy3lN3Aoal,,,,,50.9595,6.1176,anonymous,DE,1,1,20,4,5,,1,1,3,3,2,4,4,3,1,2,2,2,2,2,2,1,4,5,5,2,2,4,4,5,3,4,4,5,4,4,4,2,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,3,3,4,4,4,4,4,4,4,4,3,4,1,5,2,6,3,5,5,5,47,47,47,3,3,3,5,5,5,6,,,2D
2026-01-06 09:04:51,2026-01-06 09:15:07,0,109.42.176.247,100,616,1,2026-01-06 09:15:08,R_8HSyUDR2hLHUOLn,,,,,50.9532,6.9115,anonymous,DE,1,1,62,5,2,,2,1,3,3,1,4,5,4,1,2,2,1,1,1,1,4,6,4,5,4,3,4,5,4,3,3,4,3,4,5,5,5,5,5,5,5,5,6,4,5,5,5,5,5,5,5,5,2,2,1,3,4,2,4,4,5,4,4,2,4,3,2,1,4,1,5,5,5,47,47,47,3,3,2,4,4,4,5,,,1B
2026-01-06 09:07:36,2026-01-06 09:22:06,0,45.129.35.162,100,869,1,2026-01-06 09:22:06,R_2uJKDsVfbY4J7Di,,,,,50.1169,8.6837,anonymous,DE,1,1,70,5,6,,1,2,4,5,1,4,5,3,1,1,2,2,2,1,1,2,3,4,4,4,5,5,4,2,5,5,5,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,6,6,1,3,4,3,4,5,2,4,3,3,3,4,3,3,3,3,45,45,44,1,1,2,3,2,2,3,,,2D
2026-01-06 09:35:55,2026-01-06 09:36:22,0,62.227.126.11,100,27,1,2026-01-06 09:36:22,R_2Pw6ymSzxFXn0gp,,,,,50.8675,6.1006,anonymous,DE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D
2026-01-06 09:36:36,2026-01-06 09:44:01,0,62.227.126.11,100,445,1,2026-01-06 09:44:02,R_83eluKpe9tiaK8U,,,,,50.8675,6.1006,anonymous,DE,,2,39,4,4,,2,1,1,1,1,1,1,6,2,2,1,2,1,1,2,3,5,3,1,3,4,4,2,3,6,5,6,1,3,5,5,4,3,6,3,6,6,6,2,3,3,6,5,6,5,5,4,5,3,4,6,,6,4,3,3,3,3,4,3,4,1,3,3,6,6,6,6,43,43,43,4,3,3,1,1,1,2,,,2D
2026-01-06 09:34:11,2026-01-06 09:44:48,0,92.208.183.229,100,637,1,2026-01-06 09:44:49,R_2LaO7d1Eh6vh0os,,,,,51.22,6.763,anonymous,DE,1,2,52,3,2,,3,1,4,4,4,4,4,3,3,2,2,2,2,1,1,3,6,6,6,2,2,4,2,2,5,5,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,1,1,1,2,2,3,4,2,4,4,4,2,4,2,4,2,4,3,4,4,4,45,45,45,3,3,3,4,4,4,4,,,3F
2026-01-06 09:56:38,2026-01-06 10:09:37,0,92.208.27.218,100,778,1,2026-01-06 10:09:37,R_2qPOmEKlO4bwRzc,,,,,51.2652,7.1303,anonymous,DE,1,2,51,4,2,,3,1,1,1,1,1,5,6,3,1,1,1,1,1,1,5,4,3,3,3,3,3,4,1,5,6,3,4,5,4,4,4,5,5,4,4,4,4,3,5,5,2,2,5,4,3,2,3,4,3,5,1,1,4,6,5,3,3,4,3,4,3,2,4,3,6,6,6,48,48,48,6,6,6,6,6,6,6,"Gerade durch Homeoffice sind viele Verwaltungen schlecht besetzt. Einfache Vorgänge könnten verschlankt und für die Bürger:innen einfacher werden.Eine erweiterte Digitalisierung könnte viel Zeit und Energie für die Anfragen sparen.

Alles Gute ;-)",,2D
2026-01-06 10:14:47,2026-01-06 10:24:42,0,80.187.121.211,100,594,1,2026-01-06 10:24:43,R_2emhlArUbmS8U5X,,,,,50.7264,7.1167,anonymous,DE,1,2,39,5,2,,2,1,4,4,3,4,4,4,4,2,2,2,2,2,2,1,6,6,6,1,1,4,3,3,6,6,6,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,6,6,6,3,3,3,1,1,3,3,4,1,3,2,5,3,3,3,43,43,43,1,1,1,1,1,1,3,,,2D
2026-01-06 09:55:30,2026-01-06 10:31:23,0,80.187.123.18,100,2152,1,2026-01-06 10:31:23,R_2jEFMdje6xQpxdf,,,,,51.4579,7.4875,anonymous,DE,1,2,45,5,2,,2,1,1,3,1,1,5,6,2,2,2,1,1,1,1,3,5,6,4,4,4,4,1,1,6,6,4,3,4,4,4,4,6,5,5,4,4,5,2,3,2,1,4,4,4,3,4,5,3,4,3,1,3,4,4,4,,,,,2,3,1,4,2,6,5,5,47,47,47,3,3,3,3,3,3,6,,,2D
2026-01-06 11:08:44,2026-01-06 11:16:55,0,92.208.186.97,100,490,1,2026-01-06 11:16:56,R_2ECr28ylGOkvjSF,,,,,51.2154,6.8232,anonymous,DE,1,1,37,5,4,,2,1,1,2,1,3,4,5,1,1,2,2,1,1,1,5,6,5,6,5,5,6,6,5,2,2,4,3,2,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,4,5,5,2,1,1,2,2,2,5,5,5,5,5,2,5,2,2,3,5,2,5,5,5,45,45,45,2,2,2,3,2,2,5,,,1E
2026-01-06 11:11:43,2026-01-06 11:20:01,0,134.61.146.116,100,498,1,2026-01-06 11:20:02,R_2zcHMICUyYGd6TG,,,,,50.7479,6.0485,anonymous,DE,1,2,24,4,1,,3,1,2,3,2,2,3,6,1,2,2,1,1,1,1,3,6,6,6,2,4,6,5,5,2,2,4,4,2,5,5,5,5,5,5,4,4,5,4,4,4,4,3,4,5,5,5,3,3,3,3,3,2,4,5,5,4,2,2,4,2,3,2,6,4,5,5,5,44,44,47,3,3,5,3,3,5,6,,,4A
2026-01-06 11:33:31,2026-01-06 11:44:10,0,79.224.86.40,100,639,1,2026-01-06 11:44:11,R_8jNH9DQeQCWkUtq,,,,,50.9093,6.1922,anonymous,DE,1,2,76,3,7,,2,2,3,3,2,4,4,4,2,2,2,2,2,2,1,1,3,4,2,2,3,4,2,4,2,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,1,3,3,3,1,1,1,4,4,4,4,4,3,3,3,3,3,1,3,1,1,4,1,4,1,4,4,4,45,45,45,4,4,4,4,4,4,4,,,2D
2026-01-06 11:53:48,2026-01-06 12:06:13,0,61.8.129.17,100,744,1,2026-01-06 12:06:14,R_8cU3wDxR8zjVl9S,,,,,49.9655,8.3385,anonymous,DE,1,2,19,4,1,,3,1,3,4,4,4,5,5,1,2,2,2,2,1,2,6,6,6,6,1,2,5,5,5,4,4,4,4,4,5,5,6,5,6,6,5,4,5,3,4,4,2,2,2,3,3,3,1,1,1,4,4,4,4,4,6,3,3,3,4,2,4,3,3,4,5,5,5,45,45,45,4,4,4,4,4,4,5,,,3E
2026-01-06 12:02:19,2026-01-06 12:12:15,0,176.3.44.105,100,596,1,2026-01-06 12:12:16,R_2967bIlqZ3VPsxr,,,,,50.1188,8.6401,anonymous,DE,1,2,24,4,1,,3,2,4,4,4,3,4,4,1,2,2,1,1,1,2,4,4,4,5,3,4,4,3,2,5,5,5,3,4,4,4,4,3,4,5,5,4,4,2,4,3,2,2,2,2,3,4,3,2,2,4,4,3,4,4,4,1,1,4,1,3,2,1,4,3,5,5,5,45,45,45,2,2,2,3,3,3,4,,,4A
2026-01-06 12:10:50,2026-01-06 12:20:33,0,80.187.121.51,100,583,1,2026-01-06 12:20:34,R_2nr9oH6A5sGczH8,,,,,50.7264,7.1167,anonymous,DE,1,1,53,3,2,,1,1,3,3,2,3,4,4,3,2,2,2,2,2,2,1,5,5,3,3,3,4,3,2,4,4,5,5,4,4,4,4,4,4,4,4,3,3,2,3,2,1,4,4,2,2,2,3,4,4,4,4,4,3,4,4,2,2,4,2,5,2,4,3,4,4,4,4,45,45,45,3,3,3,4,4,4,4,,,2D
2026-01-06 12:23:54,2026-01-06 12:35:38,0,78.34.66.206,100,704,1,2026-01-06 12:35:38,R_82WRo9RMZxcPAOi,,,,,50.9666,6.9005,anonymous,DE,1,1,65,5,4,,3,1,3,4,3,3,4,4,3,2,2,1,1,1,1,1,4,3,1,3,4,5,3,2,4,5,5,3,3,3,3,3,2,3,4,3,3,3,2,3,2,3,3,2,2,2,2,4,4,4,5,5,4,3,3,3,2,1,5,2,3,3,3,4,4,4,4,4,45,45,44,2,3,3,3,3,3,4,,,3C
2026-01-06 12:05:53,2026-01-06 12:39:07,0,87.151.6.252,100,1993,1,2026-01-06 12:39:07,R_2ZTxzZIzDf15BV9,,,,,50.8693,6.8728,anonymous,DE,1,2,52,5,4,,2,1,2,4,3,3,5,2,3,2,2,2,2,1,2,1,4,2,3,3,3,6,4,4,5,5,3,4,3,4,5,4,4,4,4,3,3,4,4,3,4,2,2,2,1,1,4,3,3,3,4,4,3,3,4,4,2,2,4,3,4,4,3,4,4,4,4,4,45,45,45,4,4,4,4,4,4,4,,,1E
2026-01-06 13:11:13,2026-01-06 13:21:25,0,87.180.89.234,100,612,1,2026-01-06 13:21:26,R_2elgjEQDMj8Nbpn,,,,,50.8796,6.1616,anonymous,DE,1,2,29,4,2,,2,1,2,4,1,1,6,6,4,2,2,2,2,2,2,2,3,4,3,1,2,4,4,4,4,5,3,5,5,5,5,5,3,5,5,5,5,5,1,5,3,4,4,2,2,4,4,4,2,1,5,5,3,4,4,4,3,4,3,4,2,4,4,6,5,4,4,3,45,51,47,4,3,3,4,5,6,3,,,2D
2026-01-06 13:39:41,2026-01-06 13:54:12,0,172.226.104.28,100,870,1,2026-01-06 13:54:12,R_8qNCp70jSyiagYV,,,,,50.1169,8.6837,anonymous,DE,1,2,53,5,5,,1,1,3,4,2,4,4,3,1,1,2,1,1,1,1,4,5,5,4,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,2,4,5,3,3,3,3,2,2,2,3,2,4,4,5,3,5,2,3,3,3,3,4,4,5,5,5,47,47,47,3,3,3,4,4,4,5,,,2D
2026-01-06 14:11:56,2026-01-06 14:23:28,0,176.6.72.111,100,692,1,2026-01-06 14:23:29,R_8e9vOjlHUofDZrm,,,,,51.1966,6.4377,anonymous,DE,1,2,46,3,2,,2,1,3,5,1,3,4,5,3,2,2,2,1,2,2,5,6,6,6,1,1,4,2,1,6,5,4,5,4,5,5,5,5,6,6,5,5,6,4,5,5,2,2,2,1,2,4,3,2,2,5,4,3,3,5,5,1,1,5,1,1,4,3,3,5,6,6,6,47,47,47,6,5,5,5,5,5,6,,,2D
2026-01-06 14:17:45,2026-01-06 14:28:17,0,92.208.184.249,100,632,1,2026-01-06 14:28:17,R_21o6z4YhGlPcxxa,,,,,51.2154,6.8232,anonymous,DE,1,2,28,5,2,,2,2,3,5,4,4,1,4,1,2,1,2,2,2,1,6,3,2,3,5,6,5,5,6,2,2,5,3,3,5,5,6,4,4,3,4,4,5,4,5,5,2,4,4,4,4,4,3,2,2,5,5,4,4,3,4,5,5,2,4,1,2,2,4,2,3,3,3,45,45,45,3,3,3,3,3,3,3,,,2C
